Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,MonthName,Day,WeekOfYear,IsWeekend,SalesPerCustomer,PromoStatus,HolidayStatus,CompetitionGroup
691,2,2015-06-02,10071,652,1,1.0,0,0.0,Type D,Extended,3030.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,June,2,23,0,15.446319018404909,Promo,Non-Holiday,Near
456,2,2015-03-31,8557,1019,1,1.0,0,1.0,Type A,Extended,140.0,0.0,0.0,0,0.0,0.0,None,2015,3,March,31,14,0,8.397448478900884,Promo,Non-Holiday,Very Near
238,5,2015-05-08,8055,1180,1,1.0,0,0.0,Type A,Basic,320.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,5,May,8,19,0,6.826271186440678,Promo,Non-Holiday,Very Near
610,5,2015-07-31,4209,523,1,1.0,0,1.0,Type A,Basic,660.0,1.0,2007.0,0,0.0,0.0,None,2015,7,July,31,31,0,8.047801147227533,Promo,Non-Holiday,Very Near
1058,6,2015-01-24,3272,336,1,0.0,0.0,0.0,Type A,Extended,180.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,1,January,24,4,1,9.738095238095237,No Promo,Holiday,Very Near
119,4,2015-05-07,7432,726,1,1.0,0,0.0,Type A,Extended,2100.0,2.0,2010.0,0,0.0,0.0,None,2015,5,May,7,19,0,10.236914600550964,Promo,Non-Holiday,Near
151,3,2015-03-11,6107,598,1,0.0,0,0.0,Type D,Extended,4360.0,10.0,2005.0,0,0.0,0.0,None,2015,3,March,11,11,0,10.2123745819398,No Promo,Non-Holiday,Near
291,1,2015-02-23,6425,768,1,0.0,0,0.0,Type D,Basic,2330.0,0.0,0.0,0,0.0,0.0,None,2015,2,February,23,9,0,8.365885416666666,No Promo,Non-Holiday,Near
88,6,2015-02-21,2142,240,1,0.0,0,0.0,Type A,Basic,10690.0,10.0,2005.0,0,0.0,0.0,None,2015,2,February,21,8,1,8.925,No Promo,Non-Holiday,Far
570,2,2015-06-23,3257,522,1,0.0,0,0.0,Type A,Basic,180.0,11.0,2006.0,0,0.0,0.0,None,2015,6,June,23,26,0,6.239463601532567,No Promo,Non-Holiday,Very Near
521,5,2015-07-10,4262,420,1,0.0,0,0.0,Type D,Basic,18610.0,11.0,2002.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2015,7,July,10,28,0,10.147619047619047,No Promo,Non-Holiday,Far
39,1,2015-03-30,8608,893,1,1.0,0,1.0,Type A,Basic,260.0,10.0,2006.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,3,March,30,14,0,9.639417693169094,Promo,Non-Holiday,Very Near
283,3,2015-02-25,5705,635,1,0.0,0,0.0,Type A,Basic,2260.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,2,February,25,9,0,8.984251968503937,No Promo,Non-Holiday,Near
739,2,2015-06-30,16034,1054,1,1.0,0,0.0,Type D,Extended,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,June,30,27,0,15.212523719165086,Promo,Non-Holiday,Near
257,2,2015-01-20,3801,497,1,0.0,0.0,0.0,Type A,Basic,420.0,12.0,2012.0,0,0.0,0.0,None,2015,1,January,20,4,0,7.647887323943662,No Promo,Holiday,Very Near
137,6,2015-03-07,8098,851,1,0.0,0,0.0,Type A,Basic,1730.0,7.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,March,7,10,1,9.515863689776733,No Promo,Non-Holiday,Near
302,1,2015-05-04,4627,346,1,1.0,0,0.0,Type D,Extended,2190.0,12.0,2007.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",2015,5,May,4,19,0,13.372832369942197,Promo,Non-Holiday,Near
268,1,2015-06-22,3466,491,1,0.0,0,0.0,Type A,Basic,4520.0,2.0,2014.0,0,0.0,0.0,None,2015,6,June,22,26,0,7.059063136456212,No Promo,Non-Holiday,Near
795,3,2015-07-01,5696,550,1,1.0,0,1.0,Type D,Basic,510.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,7,July,1,27,0,10.356363636363636,Promo,Non-Holiday,Very Near
774,4,2015-07-09,4916,655,1,0.0,0,0.0,Type A,Extended,640.0,9.0,2013.0,0,0.0,0.0,None,2015,7,July,9,28,0,7.5053435114503815,No Promo,Non-Holiday,Very Near
1029,2,2015-07-28,6386,818,1,1.0,0,1.0,Type A,Basic,1590.0,3.0,2006.0,0,0.0,0.0,None,2015,7,July,28,31,0,7.806845965770171,Promo,Non-Holiday,Near
794,5,2015-07-03,3337,536,1,1.0,0,0.0,Type C,Extended,5090.0,9.0,2006.0,0,0.0,0.0,None,2015,7,July,3,27,0,6.225746268656716,Promo,Non-Holiday,Moderate
258,1,2015-03-30,7922,529,1,1.0,0,1.0,Type A,Basic,27190.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,3,March,30,14,0,14.975425330812854,Promo,Non-Holiday,
700,1,2015-01-26,6355,606,1,1.0,0.0,0.0,Type A,Extended,830.0,0.0,0.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,January,26,5,0,10.486798679867986,Promo,Holiday,Very Near
40,5,2015-05-15,5385,672,1,0.0,0,0.0,Type A,Basic,180.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,5,May,15,20,0,8.013392857142858,No Promo,Non-Holiday,Very Near
81,2,2015-02-10,6603,492,1,0.0,0,0.0,Type A,Basic,2370.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,2,February,10,7,0,13.420731707317072,No Promo,Non-Holiday,Near
239,6,2015-01-24,3829,353,1,0.0,0.0,0.0,Type D,Extended,610.0,0.0,0.0,0,0.0,0.0,None,2015,1,January,24,4,1,10.847025495750708,No Promo,Holiday,Very Near
23,1,2015-02-23,2915,266,1,0.0,0,0.0,Type D,Basic,4060.0,8.0,2005.0,0,0.0,0.0,None,2015,2,February,23,9,0,10.958646616541353,No Promo,Non-Holiday,Near
456,3,2015-04-29,7502,981,1,1.0,0,0.0,Type A,Extended,140.0,0.0,0.0,0,0.0,0.0,None,2015,4,April,29,18,0,7.64729867482161,Promo,Non-Holiday,Very Near
504,1,2015-06-08,6537,976,1,0.0,0,0.0,Type C,Extended,820.0,0.0,0.0,0,0.0,0.0,None,2015,6,June,8,24,0,6.697745901639344,No Promo,Non-Holiday,Very Near
911,5,2015-07-03,11245,1014,1,1.0,0,0.0,Type A,Extended,16490.0,0.0,0.0,0,0.0,0.0,None,2015,7,July,3,27,0,11.08974358974359,Promo,Non-Holiday,Far
474,3,2015-02-18,9074,837,1,1.0,0,0.0,Type C,Basic,14810.0,0.0,0.0,1,14.0,2011.0,"Mar,Jun,Sept,Dec",2015,2,February,18,8,0,10.841099163679809,Promo,Non-Holiday,Far
569,1,2015-03-23,4724,722,1,0.0,0,0.0,Type A,Basic,1340.0,9.0,2006.0,0,0.0,0.0,None,2015,3,March,23,13,0,6.542936288088643,No Promo,Non-Holiday,Near
138,4,2015-07-30,10018,927,1,1.0,0,1.0,Type A,Extended,25360.0,10.0,2014.0,0,0.0,0.0,None,2015,7,July,30,31,0,10.80690399137001,Promo,Non-Holiday,
126,6,2015-02-28,5282,479,1,0.0,0,0.0,Type D,Basic,3370.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,2,February,28,9,1,11.02713987473904,No Promo,Non-Holiday,Near
299,4,2015-05-14,3704,441,1,0.0,a,0.0,Type D,Extended,38630.0,9.0,2012.0,0,0.0,0.0,None,2015,5,May,14,20,0,8.399092970521542,No Promo,Holiday,
295,6,2015-07-11,5694,742,1,0.0,0,0.0,Type A,Basic,210.0,11.0,2000.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2015,7,July,11,28,1,7.6738544474393535,No Promo,Non-Holiday,Very Near
103,4,2015-03-19,5822,497,1,1.0,0,0.0,Type D,Extended,5210.0,5.0,2015.0,0,0.0,0.0,None,2015,3,March,19,12,0,11.714285714285714,Promo,Non-Holiday,Moderate
143,4,2015-07-09,5056,491,1,0.0,0,0.0,Type D,Basic,2930.0,12.0,2002.0,0,0.0,0.0,None,2015,7,July,9,28,0,10.29735234215886,No Promo,Non-Holiday,Near
602,5,2015-07-24,5344,556,1,0.0,0,0.0,Type A,Basic,2710.0,7.0,2001.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,7,July,24,30,0,9.611510791366907,No Promo,Non-Holiday,Near
653,1,2015-03-23,5133,458,1,0.0,0,0.0,Type D,Extended,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,3,March,23,13,0,11.207423580786026,No Promo,Non-Holiday,Moderate
1103,3,2015-06-10,4311,348,1,0.0,0,0.0,Type D,Extended,1340.0,10.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,June,10,24,0,12.387931034482758,No Promo,Non-Holiday,Near
260,4,2015-04-23,5332,820,1,0.0,0,0.0,Type A,Basic,540.0,10.0,2011.0,0,0.0,0.0,None,2015,4,April,23,17,0,6.5024390243902435,No Promo,Non-Holiday,Very Near
979,5,2015-05-15,7071,695,1,0.0,0,1.0,Type A,Extended,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,May,15,20,0,10.17410071942446,No Promo,Non-Holiday,Near
507,3,2015-07-29,8194,592,1,1.0,0,1.0,Type A,Extended,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,July,29,31,0,13.841216216216216,Promo,Non-Holiday,Moderate
595,4,2015-03-26,12486,1562,1,0.0,0,0.0,Type C,Extended,1130.0,6.0,2015.0,0,0.0,0.0,None,2015,3,March,26,13,0,7.99359795134443,No Promo,Non-Holiday,Near
1073,2,2015-05-19,11204,1177,1,1.0,0,0.0,Type A,Extended,1710.0,0.0,0.0,1,44.0,2012.0,"Jan,Apr,Jul,Oct",2015,5,May,19,21,0,9.51911639762107,Promo,Non-Holiday,Near
445,3,2015-06-24,7052,1158,1,0.0,0,0.0,Type A,Basic,240.0,0.0,0.0,0,0.0,0.0,None,2015,6,June,24,26,0,6.089810017271157,No Promo,Non-Holiday,Very Near
792,1,2015-06-01,13600,938,1,1.0,0,0.0,Type D,Basic,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,6,June,1,23,0,14.498933901918976,Promo,Non-Holiday,Far
659,3,2015-05-27,5232,656,1,0.0,0,0.0,Type D,Basic,1590.0,3.0,2012.0,0,0.0,0.0,None,2015,5,May,27,22,0,7.975609756097561,No Promo,Non-Holiday,Near
354,3,2015-04-01,10587,725,1,1.0,0,1.0,Type D,Extended,1500.0,10.0,2005.0,0,0.0,0.0,None,2015,4,April,1,14,0,14.602758620689656,Promo,Non-Holiday,Near
577,2,2015-04-07,4953,578,1,0.0,0,1.0,Type A,Extended,2270.0,0.0,0.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2015,4,April,7,15,0,8.569204152249135,No Promo,Non-Holiday,Near
1075,2,2015-07-21,10202,966,1,0.0,0,1.0,Type A,Extended,1410.0,10.0,2013.0,0,0.0,0.0,None,2015,7,July,21,30,0,10.561076604554865,No Promo,Non-Holiday,Near
169,4,2015-02-12,4527,475,1,0.0,0,0.0,Type D,Basic,980.0,7.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",2015,2,February,12,7,0,9.530526315789473,No Promo,Non-Holiday,Very Near
399,6,2015-03-07,4743,533,1,0.0,0,0.0,Type A,Basic,5360.0,9.0,2012.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,March,7,10,1,8.898686679174483,No Promo,Non-Holiday,Moderate
932,5,2015-03-27,7916,769,1,0.0,0,0.0,Type A,Basic,15700.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,3,March,27,13,0,10.293888166449936,No Promo,Non-Holiday,Far
718,5,2015-07-03,7913,809,1,1.0,0,0.0,Type A,Basic,1100.0,6.0,2015.0,0,0.0,0.0,None,2015,7,July,3,27,0,9.781211372064277,Promo,Non-Holiday,Near
69,6,2015-02-28,8947,1122,1,0.0,0,0.0,Type C,Extended,1130.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,2,February,28,9,1,7.97415329768271,No Promo,Non-Holiday,Near
138,3,2015-04-01,11985,969,1,1.0,0,0.0,Type A,Extended,25360.0,10.0,2014.0,0,0.0,0.0,None,2015,4,April,1,14,0,12.368421052631579,Promo,Non-Holiday,
688,3,2015-06-24,2744,298,1,0.0,0,0.0,Type A,Basic,18760.0,8.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,June,24,26,0,9.208053691275168,No Promo,Non-Holiday,Far
152,4,2015-02-05,6352,664,1,1.0,0,0.0,Type A,Basic,1780.0,0.0,0.0,0,0.0,0.0,None,2015,2,February,5,6,0,9.566265060240964,Promo,Non-Holiday,Near
800,4,2015-03-12,3381,370,1,0.0,0,0.0,Type D,Basic,2020.0,7.0,2014.0,0,0.0,0.0,None,2015,3,March,12,11,0,9.137837837837838,No Promo,Non-Holiday,Near
820,2,2015-06-02,12851,1070,1,1.0,0,1.0,Type A,Extended,1650.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,June,2,23,0,12.010280373831776,Promo,Non-Holiday,Near
432,4,2015-02-26,11187,1683,1,0.0,0,0.0,Type A,Basic,810.0,5.0,2013.0,0,0.0,0.0,None,2015,2,February,26,9,0,6.647058823529412,No Promo,Non-Holiday,Very Near
949,1,2015-05-11,4368,429,1,0.0,0,0.0,Type A,Basic,870.0,3.0,2006.0,0,0.0,0.0,None,2015,5,May,11,20,0,10.181818181818182,No Promo,Non-Holiday,Very Near
216,1,2015-04-20,5888,839,1,0.0,0,0.0,Type C,Basic,190.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,4,April,20,17,0,7.01787842669845,No Promo,Non-Holiday,Very Near
654,4,2015-07-16,7051,698,1,1.0,0,1.0,Type C,Basic,6930.0,9.0,2006.0,0,0.0,0.0,None,2015,7,July,16,29,0,10.101719197707736,Promo,Non-Holiday,Moderate
899,1,2015-03-09,4903,592,1,0.0,0,0.0,Type D,Basic,2590.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,3,March,9,11,0,8.282094594594595,No Promo,Non-Holiday,Near
865,5,2015-07-31,9709,700,1,1.0,0,1.0,Type D,Extended,2640.0,0.0,0.0,0,0.0,0.0,None,2015,7,July,31,31,0,13.87,Promo,Non-Holiday,Near
589,6,2015-05-02,4606,473,1,0.0,0,0.0,Type A,Extended,360.0,0.0,0.0,1,18.0,2013.0,"Feb,May,Aug,Nov",2015,5,May,2,18,1,9.73784355179704,No Promo,Non-Holiday,Very Near
392,2,2015-06-30,10009,812,1,1.0,0,1.0,Type A,Basic,2120.0,0.0,0.0,0,0.0,0.0,None,2015,6,June,30,27,0,12.326354679802956,Promo,Non-Holiday,Near
144,4,2015-07-16,8112,772,1,1.0,0,0.0,Type A,Extended,16570.0,0.0,0.0,0,0.0,0.0,None,2015,7,July,16,29,0,10.507772020725389,Promo,Non-Holiday,Far
687,6,2015-05-02,11432,931,1,0.0,0,0.0,Type D,Extended,2770.0,0.0,0.0,0,0.0,0.0,None,2015,5,May,2,18,1,12.279269602577873,No Promo,Non-Holiday,Near
120,3,2015-05-06,7693,685,1,1.0,0,0.0,Type D,Basic,2290.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,5,May,6,19,0,11.23065693430657,Promo,Non-Holiday,Near
202,3,2015-07-29,6672,514,1,1.0,0,1.0,Type D,Extended,5140.0,5.0,2010.0,0,0.0,0.0,None,2015,7,July,29,31,0,12.980544747081712,Promo,Non-Holiday,Moderate
815,2,2015-06-23,5086,550,1,0.0,0,0.0,Type A,Basic,590.0,1.0,1900.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,June,23,26,0,9.247272727272728,No Promo,Non-Holiday,Very Near
506,6,2015-02-14,5467,646,1,0.0,0,0.0,Type A,Basic,1850.0,12.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,2,February,14,7,1,8.462848297213622,No Promo,Non-Holiday,Near
789,3,2015-02-25,3196,472,1,0.0,0,0.0,Type A,Extended,9770.0,7.0,2003.0,0,0.0,0.0,None,2015,2,February,25,9,0,6.771186440677966,No Promo,Non-Holiday,Moderate
15,6,2015-06-06,6393,700,1,0.0,0,0.0,Type D,Extended,4110.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,June,6,23,1,9.132857142857143,No Promo,Non-Holiday,Near
713,3,2015-03-04,11318,1410,1,1.0,0,0.0,Type A,Extended,220.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,March,4,10,0,8.026950354609928,Promo,Non-Holiday,Very Near
1037,2,2015-05-26,5897,785,1,0.0,0,1.0,Type A,Extended,150.0,0.0,0.0,0,0.0,0.0,None,2015,5,May,26,22,0,7.512101910828026,No Promo,Non-Holiday,Very Near
639,1,2015-07-27,6172,497,1,1.0,0,1.0,Type A,Basic,7780.0,11.0,2006.0,0,0.0,0.0,None,2015,7,July,27,31,0,12.41851106639839,Promo,Non-Holiday,Moderate
410,4,2015-04-23,4634,612,1,0.0,0,0.0,Type C,Basic,40.0,11.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,4,April,23,17,0,7.571895424836601,No Promo,Non-Holiday,Very Near
578,2,2015-04-21,6105,665,1,0.0,0,0.0,Type D,Basic,12700.0,4.0,2013.0,0,0.0,0.0,None,2015,4,April,21,17,0,9.180451127819548,No Promo,Non-Holiday,Far
377,1,2015-06-29,11114,1183,1,1.0,0,0.0,Type A,Extended,100.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",2015,6,June,29,27,0,9.39475908706678,Promo,Non-Holiday,Very Near
291,2,2015-04-07,8374,914,1,0.0,0,1.0,Type D,Basic,2330.0,0.0,0.0,0,0.0,0.0,None,2015,4,April,7,15,0,9.161925601750546,No Promo,Non-Holiday,Near
629,5,2015-06-26,5694,469,1,0.0,0,0.0,Type D,Basic,510.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,6,June,26,26,0,12.140724946695096,No Promo,Non-Holiday,Very Near
135,1,2015-07-06,6006,542,1,0.0,0,0.0,Type D,Basic,5190.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,7,July,6,28,0,11.081180811808117,No Promo,Non-Holiday,Moderate
998,3,2015-01-28,4640,525,1,1.0,0.0,0.0,Type A,Basic,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,1,January,28,5,0,8.838095238095239,Promo,Holiday,Very Near
652,6,2015-01-17,4733,541,1,0.0,0.0,0.0,Type A,Basic,20390.0,0.0,0.0,0,0.0,0.0,None,2015,1,January,17,3,1,8.748613678373383,No Promo,Holiday,
204,6,2015-02-21,4256,409,1,0.0,0,0.0,Type A,Basic,5630.0,12.0,2002.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,2,February,21,8,1,10.405867970660147,No Promo,Non-Holiday,Moderate
1021,4,2015-04-23,7586,999,1,0.0,0,0.0,Type A,Basic,1080.0,5.0,2011.0,0,0.0,0.0,None,2015,4,April,23,17,0,7.593593593593593,No Promo,Non-Holiday,Near
546,2,2015-06-02,17659,1976,1,1.0,0,0.0,Type A,Basic,580.0,1.0,2005.0,0,0.0,0.0,None,2015,6,June,2,23,0,8.93674089068826,Promo,Non-Holiday,Very Near
4,5,2015-06-19,9686,1281,1,1.0,0,0.0,Type C,Extended,620.0,9.0,2009.0,0,0.0,0.0,None,2015,6,June,19,25,0,7.56128024980484,Promo,Non-Holiday,Very Near
1065,1,2015-06-01,5562,580,1,1.0,0,1.0,Type A,Basic,1290.0,0.0,0.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",2015,6,June,1,23,0,9.589655172413794,Promo,Non-Holiday,Near
291,3,2015-06-10,6260,722,1,0.0,0,0.0,Type D,Basic,2330.0,0.0,0.0,0,0.0,0.0,None,2015,6,June,10,24,0,8.670360110803324,No Promo,Non-Holiday,Near
22,3,2015-01-21,3264,394,1,0.0,0.0,0.0,Type A,Basic,1040.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",2015,1,January,21,4,0,8.284263959390863,No Promo,Holiday,Near
145,3,2015-01-14,7836,1016,1,1.0,0.0,0.0,Type A,Basic,280.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,1,January,14,3,0,7.71259842519685,Promo,Holiday,Very Near
798,3,2015-03-11,6555,873,1,0.0,0,0.0,Type A,Basic,9560.0,4.0,2001.0,0,0.0,0.0,None,2015,3,March,11,11,0,7.508591065292096,No Promo,Non-Holiday,Moderate
999,6,2015-07-25,5532,408,1,0.0,0,0.0,Type D,Extended,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,7,July,25,30,1,13.558823529411764,No Promo,Non-Holiday,Far
1032,1,2015-05-04,13409,1218,1,1.0,0,0.0,Type D,Extended,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2015,5,May,4,19,0,11.00903119868637,Promo,Non-Holiday,Very Near
349,4,2015-01-15,7893,787,1,1.0,0.0,0.0,Type C,Extended,1490.0,4.0,2009.0,0,0.0,0.0,None,2015,1,January,15,3,0,10.029224904701397,Promo,Holiday,Near
514,4,2015-04-16,6289,616,1,1.0,0,0.0,Type C,Extended,1200.0,7.0,2012.0,1,27.0,2012.0,"Jan,Apr,Jul,Oct",2015,4,April,16,16,0,10.209415584415584,Promo,Non-Holiday,Near
614,5,2015-01-16,5228,717,1,1.0,0.0,0.0,Type A,Basic,1160.0,12.0,2012.0,0,0.0,0.0,None,2015,1,January,16,3,0,7.291492329149233,Promo,Holiday,Near
385,6,2015-05-23,9741,813,1,0.0,0,0.0,Type D,Basic,4580.0,9.0,2007.0,0,0.0,0.0,None,2015,5,May,23,21,1,11.981549815498155,No Promo,Non-Holiday,Near
1089,3,2015-05-27,8645,870,1,0.0,0,0.0,Type D,Basic,5220.0,5.0,2009.0,0,0.0,0.0,None,2015,5,May,27,22,0,9.936781609195402,No Promo,Non-Holiday,Moderate
302,3,2015-04-08,2652,254,1,0.0,0,1.0,Type D,Extended,2190.0,12.0,2007.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",2015,4,April,8,15,0,10.440944881889763,No Promo,Non-Holiday,Near
442,4,2015-04-23,3204,371,1,0.0,0,0.0,Type C,Basic,500.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,4,April,23,17,0,8.63611859838275,No Promo,Non-Holiday,Very Near
30,4,2015-01-22,3474,555,1,0.0,0.0,0.0,Type A,Basic,40.0,2.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,1,January,22,4,0,6.2594594594594595,No Promo,Holiday,Very Near
751,1,2015-04-27,5435,658,1,1.0,0,0.0,Type A,Basic,650.0,10.0,2006.0,0,0.0,0.0,None,2015,4,April,27,18,0,8.259878419452887,Promo,Non-Holiday,Very Near
779,6,2015-04-04,5639,518,1,0.0,0,0.0,Type A,Basic,16990.0,4.0,2004.0,0,0.0,0.0,None,2015,4,April,4,14,1,10.886100386100386,No Promo,Non-Holiday,Far
369,3,2015-07-29,7510,587,1,1.0,0,1.0,Type D,Extended,5870.0,4.0,2014.0,0,0.0,0.0,None,2015,7,July,29,31,0,12.793867120954003,Promo,Non-Holiday,Moderate
609,3,2015-02-11,4573,520,1,0.0,0,0.0,Type A,Basic,2070.0,9.0,2007.0,0,0.0,0.0,None,2015,2,February,11,7,0,8.794230769230769,No Promo,Non-Holiday,Near
967,2,2015-06-16,9632,908,1,1.0,0,0.0,Type A,Extended,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,June,16,25,0,10.607929515418503,Promo,Non-Holiday,Near
1111,6,2015-04-18,2920,249,1,0.0,0,0.0,Type A,Basic,1900.0,6.0,2014.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,4,April,18,16,1,11.726907630522089,No Promo,Non-Holiday,Near
325,1,2015-07-20,5838,602,1,0.0,0,1.0,Type A,Extended,350.0,3.0,2011.0,1,22.0,2011.0,"Feb,May,Aug,Nov",2015,7,July,20,30,0,9.69767441860465,No Promo,Non-Holiday,Very Near
124,1,2015-02-09,4608,518,1,0.0,0,0.0,Type A,Basic,1410.0,4.0,2003.0,0,0.0,0.0,None,2015,2,February,9,7,0,8.895752895752896,No Promo,Non-Holiday,Near
100,3,2015-06-17,7844,668,1,1.0,0,0.0,Type D,Basic,17930.0,0.0,0.0,0,0.0,0.0,None,2015,6,June,17,25,0,11.74251497005988,Promo,Non-Holiday,Far
656,1,2015-07-13,4810,477,1,1.0,0,0.0,Type D,Basic,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,July,13,29,0,10.083857442348009,Promo,Non-Holiday,Very Near
265,3,2015-04-08,4822,500,1,0.0,0,1.0,Type A,Basic,4580.0,0.0,0.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,4,April,8,15,0,9.644,No Promo,Non-Holiday,Near
784,4,2015-04-23,4758,597,1,0.0,0,0.0,Type A,Basic,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,4,April,23,17,0,7.969849246231155,No Promo,Non-Holiday,Very Near
225,6,2015-01-31,4770,439,1,0.0,0.0,0.0,Type D,Basic,10180.0,5.0,2015.0,0,0.0,0.0,None,2015,1,January,31,5,1,10.865603644646924,No Promo,Holiday,Far
813,3,2015-04-08,4968,567,1,0.0,0,1.0,Type A,Basic,1560.0,9.0,2003.0,0,0.0,0.0,None,2015,4,April,8,15,0,8.761904761904763,No Promo,Non-Holiday,Near
715,4,2015-06-25,5287,579,1,0.0,0,0.0,Type A,Basic,14810.0,6.0,2014.0,0,0.0,0.0,None,2015,6,June,25,26,0,9.13126079447323,No Promo,Non-Holiday,Far
479,3,2015-02-25,9561,1133,1,0.0,0,0.0,Type A,Basic,320.0,12.0,2005.0,1,9.0,2011.0,"Feb,May,Aug,Nov",2015,2,February,25,9,0,8.43865842894969,No Promo,Non-Holiday,Very Near
12,6,2015-07-11,6612,854,1,0.0,0,0.0,Type A,Extended,1070.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,7,July,11,28,1,7.742388758782202,No Promo,Non-Holiday,Near
301,5,2015-06-19,5822,592,1,1.0,0,0.0,Type A,Extended,4510.0,3.0,2015.0,0,0.0,0.0,None,2015,6,June,19,25,0,9.83445945945946,Promo,Non-Holiday,Near
319,4,2015-04-16,7958,810,1,1.0,0,1.0,Type A,Extended,570.0,9.0,2012.0,1,27.0,2012.0,"Mar,Jun,Sept,Dec",2015,4,April,16,16,0,9.824691358024692,Promo,Non-Holiday,Very Near
515,4,2015-07-16,9532,710,1,1.0,0,1.0,Type D,Extended,11260.0,0.0,0.0,1,9.0,2011.0,"Feb,May,Aug,Nov",2015,7,July,16,29,0,13.425352112676057,Promo,Non-Holiday,Far
